"","SPECIES","SYS_NM","SPP","Area","CU_name","Year","escapement","Enhancement_Rank"
"2916","Chum","PARK RIVER","CM","25","Southwest Vancouver Island",1998,23352,"NONE"
"2917","Chum","PARK RIVER","CM","25","Southwest Vancouver Island",1993,4300,"NONE"
"2918","Chum","PARK RIVER","CM","25","Southwest Vancouver Island",1971,2100,"NONE"
"2919","Chum","PARK RIVER","CM","25","Southwest Vancouver Island",2007,1835,"NONE"
"2920","Chum","PARK RIVER","CM","25","Southwest Vancouver Island",1974,3500,"NONE"
"2921","Chum","PARK RIVER","CM","25","Southwest Vancouver Island",1988,2200,"NONE"
"2922","Chum","PARK RIVER","CM","25","Southwest Vancouver Island",1980,12000,"NONE"
"2923","Chum","PARK RIVER","CM","25","Southwest Vancouver Island",1957,750,"NONE"
"2924","Chum","PARK RIVER","CM","25","Southwest Vancouver Island",2012,1786,"NONE"
"2925","Chum","PARK RIVER","CM","25","Southwest Vancouver Island",2009,5900,"NONE"
"2926","Chum","PARK RIVER","CM","25","Southwest Vancouver Island",1982,7500,"NONE"
"2927","Chum","PARK RIVER","CM","25","Southwest Vancouver Island",1973,15000,"NONE"
"2928","Chum","PARK RIVER","CM","25","Southwest Vancouver Island",1979,6190,"NONE"
"2929","Chum","PARK RIVER","CM","25","Southwest Vancouver Island",1994,5000,"NONE"
"2930","Chum","PARK RIVER","CM","25","Southwest Vancouver Island",1990,4000,"NONE"
"2931","Chum","PARK RIVER","CM","25","Southwest Vancouver Island",1991,5000,"NONE"
"2932","Chum","PARK RIVER","CM","25","Southwest Vancouver Island",2004,4551,"NONE"
"2933","Chum","PARK RIVER","CM","25","Southwest Vancouver Island",1989,1500,"NONE"
"2934","Chum","PARK RIVER","CM","25","Southwest Vancouver Island",2005,2400,"NONE"
"2935","Chum","PARK RIVER","CM","25","Southwest Vancouver Island",1977,2500,"NONE"
"2936","Chum","PARK RIVER","CM","25","Southwest Vancouver Island",1956,1500,"NONE"
"2937","Chum","PARK RIVER","CM","25","Southwest Vancouver Island",1976,1500,"NONE"
"2938","Chum","PARK RIVER","CM","25","Southwest Vancouver Island",1997,4165,"NONE"
"2939","Chum","PARK RIVER","CM","25","Southwest Vancouver Island",1959,3500,"NONE"
"2940","Chum","PARK RIVER","CM","25","Southwest Vancouver Island",2008,2296,"NONE"
"2941","Chum","PARK RIVER","CM","25","Southwest Vancouver Island",2017,NA,"NONE"
"2942","Chum","PARK RIVER","CM","25","Southwest Vancouver Island",1955,1500,"NONE"
"2943","Chum","PARK RIVER","CM","25","Southwest Vancouver Island",1972,3500,"NONE"
"2944","Chum","PARK RIVER","CM","25","Southwest Vancouver Island",1964,7500,"NONE"
"2945","Chum","PARK RIVER","CM","25","Southwest Vancouver Island",1958,3500,"NONE"
"2946","Chum","PARK RIVER","CM","25","Southwest Vancouver Island",1999,4200,"NONE"
"2947","Chum","PARK RIVER","CM","25","Southwest Vancouver Island",2018,NA,"NONE"
"2948","Chum","PARK RIVER","CM","25","Southwest Vancouver Island",1963,8000,"NONE"
"2949","Chum","PARK RIVER","CM","25","Southwest Vancouver Island",1978,18000,"NONE"
"2950","Chum","PARK RIVER","CM","25","Southwest Vancouver Island",1962,3500,"NONE"
"2951","Chum","PARK RIVER","CM","25","Southwest Vancouver Island",1960,15000,"NONE"
"2952","Chum","PARK RIVER","CM","25","Southwest Vancouver Island",1969,7500,"NONE"
"2953","Chum","PARK RIVER","CM","25","Southwest Vancouver Island",2003,4625,"NONE"
"2954","Chum","PARK RIVER","CM","25","Southwest Vancouver Island",1970,6000,"NONE"
"2955","Chum","PARK RIVER","CM","25","Southwest Vancouver Island",1981,6000,"NONE"
"2956","Chum","PARK RIVER","CM","25","Southwest Vancouver Island",1975,750,"NONE"
"2957","Chum","PARK RIVER","CM","25","Southwest Vancouver Island",1968,3500,"NONE"
"2958","Chum","PARK RIVER","CM","25","Southwest Vancouver Island",1967,7000,"NONE"
"2959","Chum","PARK RIVER","CM","25","Southwest Vancouver Island",1961,3500,"NONE"
"2960","Chum","PARK RIVER","CM","25","Southwest Vancouver Island",1965,7500,"NONE"
"2961","Chum","PARK RIVER","CM","25","Southwest Vancouver Island",2001,1900,"NONE"
"2962","Chum","PARK RIVER","CM","25","Southwest Vancouver Island",1966,10000,"NONE"
"2963","Chum","PARK RIVER","CM","25","Southwest Vancouver Island",1954,5000,"NONE"
"2964","Chum","PARK RIVER","CM","25","Southwest Vancouver Island",2002,1558,"NONE"
"2965","Chum","PARK RIVER","CM","25","Southwest Vancouver Island",1950,NA,"NONE"
"2966","Chum","PARK RIVER","CM","25","Southwest Vancouver Island",1952,NA,"NONE"
"2967","Chum","PARK RIVER","CM","25","Southwest Vancouver Island",1953,1500,"NONE"
"2968","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",2018,NA,"NONE"
"2969","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",1986,NA,"NONE"
"2970","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",2010,NA,"NONE"
"2971","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",1975,NA,"NONE"
"2972","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",2016,NA,"NONE"
"2973","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",1961,NA,"NONE"
"2974","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",2008,NA,"NONE"
"2975","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",1967,NA,"NONE"
"2976","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",1976,NA,"NONE"
"2977","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",2007,NA,"NONE"
"2978","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",1959,NA,"NONE"
"2979","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",1958,NA,"NONE"
"2980","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",2000,NA,"NONE"
"2981","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",2011,NA,"NONE"
"2982","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",2012,NA,"NONE"
"2983","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",1962,NA,"NONE"
"2984","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",1971,NA,"NONE"
"2985","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",1982,NA,"NONE"
"2986","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",2013,NA,"NONE"
"2987","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",1960,NA,"NONE"
"2988","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",1977,NA,"NONE"
"2989","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",1980,NA,"NONE"
"2990","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",2009,NA,"NONE"
"2991","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",2015,NA,"NONE"
"2992","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",1974,NA,"NONE"
"2993","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",1978,NA,"NONE"
"2994","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",1955,1500,"NONE"
"2995","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",1973,NA,"NONE"
"2996","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",1965,NA,"NONE"
"2997","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",2006,NA,"NONE"
"2998","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",2002,NA,"NONE"
"2999","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",2014,NA,"NONE"
"3000","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",2005,NA,"NONE"
"3001","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",1963,NA,"NONE"
"3002","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",1999,NA,"NONE"
"3003","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",1988,NA,"NONE"
"3004","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",1991,NA,"NONE"
"3005","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",1990,NA,"NONE"
"3006","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",1989,NA,"NONE"
"3007","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",2017,NA,"NONE"
"3008","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",1993,NA,"NONE"
"3009","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",1992,NA,"NONE"
"3010","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",1970,NA,"NONE"
"3011","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",1984,NA,"NONE"
"3012","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",1998,NA,"NONE"
"3013","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",1954,1000,"NONE"
"3014","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",1979,NA,"NONE"
"3015","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",2001,NA,"NONE"
"3016","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",2003,NA,"NONE"
"3017","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",1972,NA,"NONE"
"3018","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",1996,NA,"NONE"
"3019","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",1981,NA,"NONE"
"3020","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",1964,NA,"NONE"
"3021","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",1950,NA,"NONE"
"3022","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",1995,NA,"NONE"
"3023","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",1997,NA,"NONE"
"3024","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",1985,NA,"NONE"
"3025","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",1952,NA,"NONE"
"3026","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",1956,750,"NONE"
"3027","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",1966,NA,"NONE"
"3028","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",1983,NA,"NONE"
"3029","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",2004,NA,"NONE"
"3030","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",1957,NA,"NONE"
"3031","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",1987,NA,"NONE"
"3032","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",1994,NA,"NONE"
"3033","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",1968,NA,"NONE"
"3034","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",1953,1500,"NONE"
"3035","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",1969,NA,"NONE"
"3036","Chum","PERRY RIVER","CM","25","Southwest Vancouver Island",1951,NA,"NONE"
"3037","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",1977,NA,"NONE"
"3038","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",1971,NA,"NONE"
"3039","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",1951,NA,"NONE"
"3040","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",1973,NA,"NONE"
"3041","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",1957,NA,"NONE"
"3042","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",1986,NA,"NONE"
"3043","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",1982,NA,"NONE"
"3044","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",1959,NA,"NONE"
"3045","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",1975,NA,"NONE"
"3046","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",1964,NA,"NONE"
"3047","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",1961,NA,"NONE"
"3048","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",1972,NA,"NONE"
"3049","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",2005,NA,"NONE"
"3050","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",1950,NA,"NONE"
"3051","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",2006,NA,"NONE"
"3052","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",1960,NA,"NONE"
"3053","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",1958,NA,"NONE"
"3054","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",2013,NA,"NONE"
"3055","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",2015,NA,"NONE"
"3056","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",1985,NA,"NONE"
"3057","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",1981,NA,"NONE"
"3058","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",1962,NA,"NONE"
"3059","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",1967,NA,"NONE"
"3060","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",1952,NA,"NONE"
"3061","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",1976,NA,"NONE"
"3062","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",1978,NA,"NONE"
"3063","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",1970,NA,"NONE"
"3064","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",1968,NA,"NONE"
"3065","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",2010,NA,"NONE"
"3066","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",2009,NA,"NONE"
"3067","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",1965,NA,"NONE"
"3068","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",1974,NA,"NONE"
"3069","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",2004,NA,"NONE"
"3070","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",1963,NA,"NONE"
"3071","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",2012,NA,"NONE"
"3072","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",2007,NA,"NONE"
"3073","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",2016,NA,"NONE"
"3074","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",1980,NA,"NONE"
"3075","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",1979,NA,"NONE"
"3076","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",1987,NA,"NONE"
"3077","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",1984,NA,"NONE"
"3078","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",2014,NA,"NONE"
"3079","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",1956,NA,"NONE"
"3080","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",2018,NA,"NONE"
"3081","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",1995,NA,"NONE"
"3082","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",1983,NA,"NONE"
"3083","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",1953,NA,"NONE"
"3084","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",2002,NA,"NONE"
"3085","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",2017,NA,"NONE"
"3086","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",1997,NA,"NONE"
"3087","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",1969,NA,"NONE"
"3088","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",1966,NA,"NONE"
"3089","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",2011,NA,"NONE"
"3090","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",2008,NA,"NONE"
"3091","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",1990,NA,"NONE"
"3092","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",2003,NA,"NONE"
"3093","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",1998,NA,"NONE"
"3094","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",2001,NA,"NONE"
"3095","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",1999,NA,"NONE"
"3096","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",1991,NA,"NONE"
"3097","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",1989,NA,"NONE"
"3098","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",1955,NA,"NONE"
"3099","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",1994,NA,"NONE"
"3100","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",1954,NA,"NONE"
"3101","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",2000,NA,"NONE"
"3102","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",1996,15,"NONE"
"3103","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",1993,NA,"NONE"
"3104","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",1988,NA,"NONE"
"3105","Chum","PLUMPER BAY CREEK","CM","25","Southwest Vancouver Island",1992,NA,"NONE"
"3106","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",1955,7500,"NONE"
"3107","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",1957,750,"NONE"
"3108","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",1956,7500,"NONE"
"3109","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",1954,1500,"NONE"
"3110","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",1950,NA,"NONE"
"3111","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",2008,51,"NONE"
"3112","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",2015,NA,"NONE"
"3113","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",1960,35000,"NONE"
"3114","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",1972,4000,"NONE"
"3115","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",2010,100,"NONE"
"3116","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",2007,66,"NONE"
"3117","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",1989,100,"NONE"
"3118","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",1999,50,"NONE"
"3119","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",1995,NA,"NONE"
"3120","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",2009,220,"NONE"
"3121","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",2017,NA,"NONE"
"3122","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",1992,5400,"NONE"
"3123","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",2002,570,"NONE"
"3124","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",2000,45,"NONE"
"3125","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",1961,7500,"NONE"
"3126","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",1974,3500,"NONE"
"3127","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",1968,7500,"NONE"
"3128","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",1953,15000,"NONE"
"3129","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",2011,140,"NONE"
"3130","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",2014,NA,"NONE"
"3131","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",1982,9000,"NONE"
"3132","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",1964,15000,"NONE"
"3133","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",2004,490,"NONE"
"3134","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",2012,NA,"NONE"
"3135","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",2003,800,"NONE"
"3136","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",1981,NA,"NONE"
"3137","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",2013,NA,"NONE"
"3138","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",2001,215,"NONE"
"3139","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",1980,4000,"NONE"
"3140","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",1967,15000,"NONE"
"3141","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",1978,4500,"NONE"
"3142","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",1987,2000,"NONE"
"3143","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",1958,1500,"NONE"
"3144","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",1993,1500,"NONE"
"3145","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",1963,12000,"NONE"
"3146","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",1952,NA,"NONE"
"3147","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",1977,NA,"NONE"
"3148","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",1959,7500,"NONE"
"3149","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",1983,10500,"NONE"
"3150","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",2005,NA,"NONE"
"3151","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",1962,15000,"NONE"
"3152","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",2006,32,"NONE"
"3153","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",1985,850,"NONE"
"3154","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",1986,2500,"NONE"
"3155","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",1951,NA,"NONE"
"3156","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",1971,7500,"NONE"
"3157","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",1973,15000,"NONE"
"3158","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",1966,12000,"NONE"
"3159","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",1984,6000,"NONE"
"3160","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",1997,524,"NONE"
"3161","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",2016,NA,"NONE"
"3162","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",1969,7500,"NONE"
"3163","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",1994,1000,"NONE"
"3164","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",1976,750,"NONE"
"3165","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",2018,NA,"NONE"
"3166","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",1979,5300,"NONE"
"3167","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",1975,3500,"NONE"
"3168","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",1996,254,"NONE"
"3169","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",1998,1732,"NONE"
"3170","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",1990,100,"NONE"
"3171","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",1970,15000,"NONE"
"3172","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",1988,2000,"NONE"
"3173","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",1991,17000,"NONE"
"3174","Chum","RANSOM RIVER","CM","25","Southwest Vancouver Island",1965,7500,"NONE"
"3175","Chum","SANTIAGO CREEK","CM","25","Southwest Vancouver Island",2012,NA,"NONE"
"3176","Chum","SANTIAGO CREEK","CM","25","Southwest Vancouver Island",1972,NA,"NONE"
"3177","Chum","SANTIAGO CREEK","CM","25","Southwest Vancouver Island",1997,NA,"NONE"
"3178","Chum","SANTIAGO CREEK","CM","25","Southwest Vancouver Island",1996,25,"NONE"
"3179","Chum","SANTIAGO CREEK","CM","25","Southwest Vancouver Island",1976,NA,"NONE"
"3180","Chum","SANTIAGO CREEK","CM","25","Southwest Vancouver Island",1990,NA,"NONE"
"3181","Chum","SANTIAGO CREEK","CM","25","Southwest Vancouver Island",2014,NA,"NONE"
"3182","Chum","SANTIAGO CREEK","CM","25","Southwest Vancouver Island",1978,NA,"NONE"
"3183","Chum","SANTIAGO CREEK","CM","25","Southwest Vancouver Island",2000,NA,"NONE"
"3184","Chum","SANTIAGO CREEK","CM","25","Southwest Vancouver Island",1981,NA,"NONE"
"3185","Chum","SANTIAGO CREEK","CM","25","Southwest Vancouver Island",1989,NA,"NONE"
"3186","Chum","SANTIAGO CREEK","CM","25","Southwest Vancouver Island",2016,NA,"NONE"
"3187","Chum","SANTIAGO CREEK","CM","25","Southwest Vancouver Island",1995,NA,"NONE"
"3188","Chum","SANTIAGO CREEK","CM","25","Southwest Vancouver Island",1980,NA,"NONE"
"3189","Chum","SANTIAGO CREEK","CM","25","Southwest Vancouver Island",2015,NA,"NONE"
"3190","Chum","SANTIAGO CREEK","CM","25","Southwest Vancouver Island",1994,NA,"NONE"
"3191","Chum","SANTIAGO CREEK","CM","25","Southwest Vancouver Island",1968,NA,"NONE"
"3192","Chum","SANTIAGO CREEK","CM","25","Southwest Vancouver Island",1953,NA,"NONE"
"3193","Chum","SANTIAGO CREEK","CM","25","Southwest Vancouver Island",1999,NA,"NONE"
"3194","Chum","SANTIAGO CREEK","CM","25","Southwest Vancouver Island",1985,NA,"NONE"
"3195","Chum","SANTIAGO CREEK","CM","25","Southwest Vancouver Island",1951,NA,"NONE"
"3196","Chum","SANTIAGO CREEK","CM","25","Southwest Vancouver Island",1952,NA,"NONE"
"3197","Chum","SANTIAGO CREEK","CM","25","Southwest Vancouver Island",1956,NA,"NONE"
"3198","Chum","SANTIAGO CREEK","CM","25","Southwest Vancouver Island",2013,NA,"NONE"
"3199","Chum","SANTIAGO CREEK","CM","25","Southwest Vancouver Island",1992,NA,"NONE"
"3200","Chum","SANTIAGO CREEK","CM","25","Southwest Vancouver Island",1993,NA,"NONE"
"3201","Chum","SANTIAGO CREEK","CM","25","Southwest Vancouver Island",1998,NA,"NONE"
"3202","Chum","SANTIAGO CREEK","CM","25","Southwest Vancouver Island",1974,NA,"NONE"
"3203","Chum","SANTIAGO CREEK","CM","25","Southwest Vancouver Island",1975,NA,"NONE"
"3204","Chum","SANTIAGO CREEK","CM","25","Southwest Vancouver Island",1973,NA,"NONE"
"3205","Chum","SANTIAGO CREEK","CM","25","Southwest Vancouver Island",2010,NA,"NONE"
"3206","Chum","SANTIAGO CREEK","CM","25","Southwest Vancouver Island",1971,NA,"NONE"
"3207","Chum","SANTIAGO CREEK","CM","25","Southwest Vancouver Island",1955,NA,"NONE"
"3208","Chum","SANTIAGO CREEK","CM","25","Southwest Vancouver Island",1984,NA,"NONE"
