"","V1","SPECIES","SYS_NM","SPP","Area","CU_name","Year","escapement","Enhancement_Rank","esc.log","z","m.ave","esc.stand","prepost"
"1365",1365,"Chum","SUCWOA RIVER","CM",25,"Southwest Vancouver Island",2003,6864,"HIGH",8.8340456411678,0.572323763513439,8.1064059388472,1.08319035502056,"Post"
"1366",1366,"Chum","SUCWOA RIVER","CM",25,"Southwest Vancouver Island",2004,NA,"HIGH",NA,NA,NA,NA,"Post"
"1367",1367,"Chum","SUCWOA RIVER","CM",25,"Southwest Vancouver Island",2005,5820,"HIGH",8.66905554072548,0.43314536544418,NA,1.06296002197358,"Post"
"1368",1368,"Chum","SUCWOA RIVER","CM",25,"Southwest Vancouver Island",2006,NA,"HIGH",NA,NA,NA,NA,"Post"
"1369",1369,"Chum","SUCWOA RIVER","CM",25,"Southwest Vancouver Island",2007,225,"HIGH",5.41610040220442,-2.31090463486976,NA,0.66409751044882,"Post"
"1370",1370,"Chum","SUCWOA RIVER","CM",25,"Southwest Vancouver Island",2008,1770,"HIGH",7.47873482556787,-0.570956879964261,NA,0.917008328897493,"Post"
"1371",1371,"Chum","SUCWOA RIVER","CM",25,"Southwest Vancouver Island",2009,2475,"HIGH",7.81399567500279,-0.288145560772385,NA,0.958116484014054,"Post"
"1372",1372,"Chum","SUCWOA RIVER","CM",25,"Southwest Vancouver Island",2010,1230,"HIGH",7.11476944836646,-0.877982077329223,6.95590008778539,0.872380555603142,"Post"
"1373",1373,"Chum","SUCWOA RIVER","CM",25,"Southwest Vancouver Island",2011,1404,"HIGH",7.24708058458576,-0.766370217366974,7.41364513338072,0.888603943214665,"Post"
"1374",1374,"Chum","SUCWOA RIVER","CM",25,"Southwest Vancouver Island",2012,450,"HIGH",6.10924758276437,-1.72619613443287,7.07127332267984,0.749088053976618,"Post"
"1375",1375,"Chum","SUCWOA RIVER","CM",25,"Southwest Vancouver Island",2013,1581,"HIGH",7.36581283720947,-0.666212906867602,6.95922761323151,0.903162350098204,"Post"
"1376",1376,"Chum","SUCWOA RIVER","CM",25,"Southwest Vancouver Island",2014,800,"HIGH",6.68461172766793,-1.24084422677605,6.85168818305688,0.819636579272872,"Post"
"1377",1377,"Chum","SUCWOA RIVER","CM",25,"Southwest Vancouver Island",2015,NA,"HIGH",NA,NA,NA,NA,"Post"
"1378",1378,"Chum","SUCWOA RIVER","CM",25,"Southwest Vancouver Island",2016,NA,"HIGH",NA,NA,NA,NA,"Post"
"1379",1379,"Chum","SUCWOA RIVER","CM",25,"Southwest Vancouver Island",2017,NA,"HIGH",NA,NA,NA,NA,"Post"
"1380",1380,"Chum","SUCWOA RIVER","CM",25,"Southwest Vancouver Island",2018,NA,"HIGH",NA,NA,NA,NA,"Post"
"1381",1381,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",1950,NA,"NONE",NA,NA,NA,NA,"Pre"
"1382",1382,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",1951,NA,"NONE",NA,NA,NA,NA,"Pre"
"1383",1383,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",1952,NA,"NONE",NA,NA,NA,NA,"Pre"
"1384",1384,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",1953,15000,"NONE",9.61580548008435,0.905994983509781,NA,1.0825035870554,"Pre"
"1385",1385,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",1954,7500,"NONE",8.9226582995244,0.049110856845931,NA,1.00447223431355,"Pre"
"1386",1386,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",1955,3500,"NONE",8.1605182474775,-0.893063808520493,NA,0.918673978318447,"Pre"
"1387",1387,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",1956,3500,"NONE",8.1605182474775,-0.893063808520493,8.71487506864094,0.918673978318447,"Pre"
"1388",1388,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",1957,3500,"NONE",8.1605182474775,-0.893063808520493,8.35105326048923,0.918673978318447,"Pre"
"1389",1389,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",1958,7500,"NONE",8.9226582995244,0.049110856845931,8.35105326048923,1.00447223431355,"Pre"
"1390",1390,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",1959,7500,"NONE",8.9226582995244,0.049110856845931,8.54158827350095,1.00447223431355,"Pre"
"1391",1391,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",1960,35000,"NONE",10.4631033404715,1.95344364590717,9.11723454674947,1.17788852127366,"Pre"
"1392",1392,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",1961,7500,"NONE",8.9226582995244,0.049110856845931,9.30776955976119,1.00447223431355,"Pre"
"1393",1393,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",1962,3500,"NONE",8.1605182474775,-0.893063808520493,9.11723454674947,0.918673978318447,"Pre"
"1394",1394,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",1963,15000,"NONE",9.61580548008435,0.905994983509781,9.29052134188945,1.0825035870554,"Pre"
"1395",1395,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",1964,15000,"NONE",9.61580548008435,0.905994983509781,9.07869687679265,1.0825035870554,"Pre"
"1396",1396,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",1965,3500,"NONE",8.1605182474775,-0.893063808520493,8.88816186378093,0.918673978318447,"Pre"
"1397",1397,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",1966,7500,"NONE",8.9226582995244,0.049110856845931,9.07869687679265,1.00447223431355,"Pre"
"1398",1398,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",1967,7500,"NONE",8.9226582995244,0.049110856845931,8.90541008165266,1.00447223431355,"Pre"
"1399",1399,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",1968,10000,"NONE",9.21034037197618,0.404749901948232,8.80404380462562,1.03685817182087,"Pre"
"1400",1400,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",1969,7500,"NONE",8.9226582995244,0.049110856845931,8.99457881763735,1.00447223431355,"Pre"
"1401",1401,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",1970,15000,"NONE",9.61580548008435,0.905994983509781,9.16786561277733,1.0825035870554,"Pre"
"1402",1402,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",1971,15000,"NONE",9.61580548008435,0.905994983509781,9.34115240791732,1.0825035870554,"Pre"
"1403",1403,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",1972,18000,"NONE",9.7981270368783,1.13138499063522,9.48809907414285,1.10302851756026,"Pre"
"1404",1404,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",1973,35000,"NONE",10.4631033404715,1.95344364590717,9.87321033437964,1.17788852127366,"Pre"
"1405",1405,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",1974,15000,"NONE",9.61580548008435,0.905994983509781,9.87321033437964,1.0825035870554,"Pre"
"1406",1406,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",1975,7500,"NONE",8.9226582995244,0.049110856845931,9.69992353923965,1.00447223431355,"Pre"
"1407",1407,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",1976,7500,"NONE",8.9226582995244,0.049110856845931,9.48105635490118,1.00447223431355,"Pre"
"1408",1408,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",1977,5500,"NONE",8.61250337122056,-0.334309637853954,9.01840636258843,0.969556405043998,"Pre"
"1409",1409,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",1978,9500,"NONE",9.15904707758863,0.341339978345163,8.9042167619645,1.03108380634713,"Pre"
"1410",1410,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",1979,3680,"NONE",8.21066803116298,-0.831067518553632,8.72621919487414,0.924319612565314,"Pre"
"1411",1411,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",1980,NA,"NONE",NA,NA,NA,NA,"Post"
"1412",1412,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",1981,7000,"NONE",8.85366542803745,-0.0361796818566427,NA,0.996705331060297,"Post"
"1413",1413,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",1982,11000,"NONE",9.30565055178051,0.522574488809896,NA,1.04758775778585,"Post"
"1414",1414,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",1983,9000,"NONE",9.10497985631836,0.274500863971367,NA,1.02499716481841,"Post"
"1415",1415,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",1984,11300,"NONE",9.33255800470043,0.555838086993204,9.14921346020919,1.0506168762892,"Post"
"1416",1416,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",1985,11700,"NONE",9.36734412078585,0.598841465695255,9.27763313339629,1.05453293880941,"Post"
"1417",1417,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",1986,8400,"NONE",9.03598698483141,0.189210325268793,9.21021724165901,1.01723026156516,"Post"
"1418",1418,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",1987,8000,"NONE",8.98719682066197,0.128894827512117,9.18077148274491,1.0117376870912,"Post"
"1419",1419,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",1988,6200,"NONE",8.73230457103318,-0.186208701496123,9.0307081243281,0.983043078500454,"Post"
"1420",1420,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",1989,1500,"NONE",7.3132203870903,-1.94051247091788,8.51717719090422,0.823289044100179,"Post"
"1421",1421,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",1990,3500,"NONE",8.1605182474775,-0.893063808520493,8.29831000656574,0.918673978318447,"Post"
"1422",1422,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",1991,10600,"NONE",9.26860928010016,0.476783236065141,8.36866312142529,1.04341782011956,"Post"
"1423",1423,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",1992,20300,"NONE",9.91837616502988,1.28003966607516,8.66518101992446,1.11656561674908,"Post"
"1424",1424,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",1993,16000,"NONE",9.68034400122192,0.985778954175967,9.25696192345736,1.08976903983305,"Post"
"1425",1425,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",1994,13000,"NONE",9.47270463644367,0.729090503672119,9.58500852069891,1.06639394581187,"Post"
"1426",1426,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",1995,5454,"NONE",8.60410456340553,-0.344692432881389,9.41888234152525,0.968610905511422,"Post"
"1427",1427,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",1996,8314,"NONE",9.02569611981258,0.17648852659229,9.19571233022093,1.0160717628497,"Post"
"1428",1428,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",1997,10491,"NONE",9.25827302573149,0.464005326053994,9.09019458634832,1.04225421167782,"Post"
"1429",1429,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",1998,32021,"NONE",10.374147216544,1.84347408576053,9.3155552313734,1.1678742459806,"Post"
"1430",1430,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",1999,14122,"NONE",9.55548914407629,0.831430573016076,9.55340137654109,1.07571344865025,"Post"
"1431",1431,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",2000,10464,"NONE",9.25569607369698,0.460819640018658,9.61090136501219,1.04196411015415,"Post"
"1432",1432,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",2001,11932,"NONE",9.38697914563464,0.623114724811721,9.64307789498798,1.05674336048181,"Post"
"1433",1433,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",2002,5851,"NONE",8.67436786578824,-0.257831358946006,9.21813305729904,0.976520828088908,"Post"
"1434",1434,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",2003,7619,"NONE",8.93840040647301,0.0685716033407947,9.06386087289822,1.00624440901851,"Post"
"1435",1435,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",2004,26071,"NONE",10.1685788644581,1.58934586770364,9.2920815705885,1.14473229713618,"Post"
"1436",1436,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",2005,9305,"NONE",9.13830716907635,0.315700837205935,9.22991357644892,1.02874900190394,"Post"
"1437",1437,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",2006,4351,"NONE",8.37816098272068,-0.624008966570587,9.15586185568203,0.943175206227565,"Post"
"1438",1438,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",2007,1012,"NONE",6.91968384984741,-2.42701118501967,8.65118271652563,0.778986493046593,"Post"
"1439",1439,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",2008,1762,"NONE",7.47420480649612,-1.7414999126938,7.97758920203514,0.841411936855005,"Post"
"1440",1440,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",2009,5000,"NONE",8.51719319141624,-0.452134224715618,7.82231070762011,0.958826819079019,"Post"
"1441",1441,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",2010,2595,"NONE",7.86134179559999,-1.26291246386431,7.69310591083994,0.88499405592498,"Post"
"1442",1442,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",2011,1752,"NONE",7.46851327149634,-1.74853591620712,7.83031326625217,0.840771209766059,"Post"
"1443",1443,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",2012,3954,"NONE",8.28248300373056,-0.742288235053911,8.03238281556078,0.932404215105341,"Post"
"1444",1444,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",2013,2424,"NONE",7.7931743471892,-1.34718259600449,7.85137810450402,0.877320075042368,"Post"
"1445",1445,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",2014,5188,"NONE",8.55410354543633,-0.406504815325518,8.02456854196311,0.96298201863136,"Post"
"1446",1446,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",2015,13465,"NONE",9.5078490052457,0.772536762436021,8.53440247540045,1.0703503387913,"Post"
"1447",1447,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",2016,7851,"NONE",8.96839619119826,0.105653066728016,8.70588077226737,1.00962119785111,"Post"
"1448",1448,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",2017,1549,"NONE",7.34536484041687,-1.90077477510331,8.59392839557429,0.826907720258096,"Post"
"1449",1449,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",2018,803,"NONE",6.68835471394676,-2.71298546313474,8.1274911877019,0.752944512484328,"Post"
"1450",1450,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",1950,NA,"HIGH",NA,NA,NA,NA,"Pre"
"1451",1451,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",1951,NA,"HIGH",NA,NA,NA,NA,"Pre"
"1452",1452,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",1952,NA,"HIGH",NA,NA,NA,NA,"Pre"
"1453",1453,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",1953,1750,"HIGH",7.46737106691756,-0.280358539634029,NA,0.944341782372545,"Pre"
"1454",1454,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",1954,600,"HIGH",6.39692965521615,-0.962239979232887,NA,0.808971175824025,"Pre"
"1455",1455,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",1955,200,"HIGH",5.29831736654804,-1.66206653748171,NA,0.670038012128241,"Pre"
"1456",1456,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",1956,75,"HIGH",4.31748811353631,-2.28686417304895,5.87002655055451,0.545999975623572,"Pre"
"1457",1457,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",1957,200,"HIGH",5.29831736654804,-1.66206653748171,5.32776312546213,0.670038012128241,"Pre"
"1458",1458,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",1958,750,"HIGH",6.62007320653036,-0.820095398180582,5.38354901329068,0.83719044832095,"Pre"
"1459",1459,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",1959,200,"HIGH",5.29831736654804,-1.66206653748171,5.38354901329068,0.670038012128241,"Pre"
"1460",1460,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",1960,1500,"HIGH",7.3132203870903,-0.378554000241893,6.13248208167918,0.924847515054435,"Pre"
"1461",1461,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",1961,400,"HIGH",5.99146454710798,-1.22052513954302,6.30576887681917,0.757695078861725,"Pre"
"1462",1462,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",1962,75,"HIGH",4.31748811353631,-2.28686417304895,5.73012260357066,0.545999975623572,"Pre"
"1463",1463,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",1963,200,"HIGH",5.29831736654804,-1.66206653748171,5.73012260357066,0.670038012128241,"Pre"
"1464",1464,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",1964,400,"HIGH",5.99146454710798,-1.22052513954302,5.39968364357508,0.757695078861725,"Pre"
"1465",1465,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",1965,200,"HIGH",5.29831736654804,-1.66206653748171,5.22639684843509,0.670038012128241,"Pre"
"1466",1466,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",1966,1500,"HIGH",7.3132203870903,-0.378554000241893,5.97532991682359,0.924847515054435,"Pre"
"1467",1467,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",1967,400,"HIGH",5.99146454710798,-1.22052513954302,6.14861671196357,0.757695078861725,"Pre"
"1468",1468,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",1968,3500,"HIGH",8.1605182474775,0.16118285830466,6.69088013705596,1.03199884910603,"Pre"
"1469",1469,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",1969,3500,"HIGH",8.1605182474775,0.16118285830466,7.40643035728832,1.03199884910603,"Pre"
"1470",1470,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",1970,6000,"HIGH",8.69951474821019,0.504528795635483,7.7530039475683,1.1001616485214,"Pre"
"1471",1471,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",1971,1500,"HIGH",7.3132203870903,-0.378554000241893,8.08344290756388,0.924847515054435,"Pre"
"1472",1472,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",1972,3000,"HIGH",8.00636756765025,0.0629873976967946,8.04490523760706,1.01250458178792,"Pre"
"1473",1473,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",1973,3500,"HIGH",8.1605182474775,0.16118285830466,8.04490523760706,1.03199884910603,"Pre"
"1474",1474,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",1974,3500,"HIGH",8.1605182474775,0.16118285830466,7.91015611242389,1.03199884910603,"Pre"
"1475",1475,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",1975,3500,"HIGH",8.1605182474775,0.16118285830466,8.12198057752069,1.03199884910603,"Pre"
"1476",1476,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",1976,200,"HIGH",5.29831736654804,-1.66206653748171,7.44496802724514,0.670038012128241,"Pre"
"1477",1477,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",1977,1000,"HIGH",6.90775527898214,-0.636839160552024,7.1317772851213,0.873571418092134,"Pre"
"1478",1478,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",1978,3500,"HIGH",8.1605182474775,0.16118285830466,7.1317772851213,1.03199884910603,"Pre"
"1479",1479,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",1979,200,"HIGH",5.29831736654804,-1.66206653748171,6.41622706488893,0.670038012128241,"Pre"
"1480",1480,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",1980,10000,"HIGH",9.21034037197618,0.829929614316347,7.39423281624597,1.16476189078951,"Post"
"1481",1481,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",1981,8000,"HIGH",8.98719682066197,0.687785033264042,7.91409320166592,1.13654261829259,"Post"
"1482",1482,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",1982,7000,"HIGH",8.85366542803745,0.602724256243348,8.08737999680591,1.11965591583951,"Post"
"1483",1483,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",1983,10000,"HIGH",9.21034037197618,0.829929614316347,9.06538574816295,1.16476189078951,"Post"
"1484",1484,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",1984,4500,"HIGH",8.41183267575841,0.321272558006926,8.8657588241085,1.06378067875022,"Post"
"1485",1485,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",1985,10000,"HIGH",9.21034037197618,0.829929614316347,8.92154471193706,1.16476189078951,"Post"
"1486",1486,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",1986,16525,"HIGH",9.71262966471989,1.14989270831397,9.13628577110767,1.22828260801725,"Post"
"1487",1487,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",1987,7000,"HIGH",8.85366542803745,0.602724256243348,9.04711703512298,1.11965591583951,"Post"
"1488",1488,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",1988,3000,"HIGH",8.00636756765025,0.0629873976967946,8.94575075809594,1.01250458178792,"Post"
"1489",1489,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",1989,7500,"HIGH",8.9226582995244,0.646673376687788,8.873830239983,1.12838092101833,"Post"
"1490",1490,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",1990,4700,"HIGH",8.45531778769815,0.348972991124004,8.55950227072756,1.06927991104333,"Post"
"1491",1491,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",1991,10000,"HIGH",9.21034037197618,0.829929614316347,8.64867100671225,1.16476189078951,"Post"
"1492",1492,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",1992,10000,"HIGH",9.21034037197618,0.829929614316347,8.94966420779373,1.16476189078951,"Post"
"1493",1493,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",1993,4000,"HIGH",8.29404964010203,0.246243635325353,8.79251204293814,1.0488855515591,"Post"
"1494",1494,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",1994,20000,"HIGH",9.90348755253613,1.27147101225503,9.15455448414763,1.252418957523,"Post"
"1495",1495,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",1995,7198,"HIGH",8.88155848863898,0.620492403205783,9.07235901331333,1.12318333965818,"Post"
"1496",1496,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",1996,22202,"HIGH",10.0079376538926,1.33800672798934,9.27175833379243,1.26562796963717,"Post"
"1497",1497,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",1997,13892,"HIGH",9.53906841386396,1.03933252790755,9.58301302723292,1.2063336330011,"Post"
"1498",1498,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",1998,38020,"HIGH",10.5458676160424,1.68067327001995,9.74360804310949,1.33365589200716,"Post"
"1499",1499,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",1999,25000,"HIGH",10.1266311038503,1.41361559330734,10.0548761969123,1.28063823001992,"Post"
"1500",1500,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",2000,10169,"HIGH",9.22709915579114,0.840605120241985,9.85966657238697,1.16688124707118,"Post"
"1501",1501,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",2001,4783,"HIGH",8.4728232436803,0.360124134377112,9.59310527984105,1.07149369329083,"Post"
"1502",1502,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",2002,16614,"HIGH",9.71800099239902,1.15331429553058,9.3861386239302,1.22896187908986,"Post"
"1503",1503,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",2003,8518,"HIGH",9.04993685048316,0.727751033632942,9.1169650605884,1.14447687401077,"Post"
"1504",1504,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",2004,NA,"HIGH",NA,NA,NA,NA,"Post"
"1505",1505,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",2005,15730,"HIGH",9.66332499605232,1.11848516177992,NA,1.22204742052334,"Post"
"1506",1506,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",2006,11083,"HIGH",9.31316768177565,0.895431596274139,NA,1.17776568076358,"Post"
"1507",1507,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",2007,NA,"HIGH",NA,NA,NA,NA,"Post"
"1508",1508,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",2008,2281,"HIGH",7.73236922228439,-0.111552174617409,NA,0.977854089196725,"Post"
"1509",1509,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",2009,8085,"HIGH",8.99776577201121,0.694517556578524,NA,1.13787919340925,"Post"
"1510",1510,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",2010,5525,"HIGH",8.61703852638595,0.451990651786212,NA,1.08973150629024,"Post"
"1511",1511,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",2011,1661,"HIGH",7.41517510961329,-0.313607864743099,8.19058715757371,0.937740955533804,"Post"
"1512",1512,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",2012,1850,"HIGH",7.52294091807237,-0.24496001180287,8.13823008152071,0.951369279977184,"Post"
"1513",1513,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",2013,7621,"HIGH",8.93866287366612,0.656868443822359,8.12345435693443,1.13040489812294,"Post"
"1514",1514,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",2014,NA,"HIGH",NA,NA,NA,NA,"Post"
"1515",1515,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",2015,1143,"HIGH",7.04141166379481,-0.551698762309409,NA,0.890473927359237,"Post"
"1516",1516,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",2016,4425,"HIGH",8.39502555744203,0.310566262540585,NA,1.06165520997075,"Post"
"1517",1517,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",2017,NA,"HIGH",NA,NA,NA,NA,"Post"
"1518",1518,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",2018,NA,"HIGH",NA,NA,NA,NA,"Post"
"1519",1519,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",1950,NA,"NONE",NA,NA,NA,NA,"Pre"
"1520",1520,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",1951,NA,"NONE",NA,NA,NA,NA,"Pre"
"1521",1521,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",1952,NA,"NONE",NA,NA,NA,NA,"Pre"
"1522",1522,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",1953,3500,"NONE",8.1605182474775,-0.257725194731055,NA,0.962377870981609,"Pre"
"1523",1523,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",1954,5000,"NONE",8.51719319141624,0.0304217358131521,NA,1.00444089477135,"Pre"
"1524",1524,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",1955,400,"NONE",5.99146454710798,-2.01003826456752,NA,0.706579253920536,"Pre"
