"","Year","SPECIES","SYS_NM","SPP","Area","CU_name","escapement","Enhancement_Rank","esc.log","z","m.ave","esc.stand","prepost","Total.ER","p3","p4","p5","TR","age3","age4","age5","r3","r4","r5","recruits","rps","logrps"
"1400",2008,"Chum","HAMMOND CREEK","CM",25,"Southwest Vancouver Island",118,"NONE",4.77068462446567,-0.955243713800178,NA,0.771597969328183,"Post",0.111720226,0.342,0.485,0.173,132.8410298803,45.4316322190626,64.4278994919454,22.9814981692919,802.368826648529,1218.12409971636,9.93268141215157,2030.42560777704,17.2069966760766,2.84531608459826
"1401",2008,"Chum","HOISS CREEK","CM",25,"Southwest Vancouver Island",338,"NONE",5.82304589548302,-0.59954571501226,5.49238122520828,0.895332606935135,"Post",0.111720226,0.342,0.485,0.173,380.510746606283,130.134675339349,184.547712104047,65.8283591628869,858.965860006174,27.8459565600781,NA,886.811816566252,2.62370359930844,0.964586907121029
"1402",2008,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",1553,"NONE",7.34794382314869,0.026340699044386,7.2288797706008,1.00380402290651,"Post",0.111720226,0.342,0.485,0.173,1748.32304579751,597.926481662747,847.93667721179,302.459886922968,19.6357054506118,NA,1.36330921343257,20.9990146640443,0.013521580595006,-4.30346830728587
"1403",2008,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",2084,"NONE",7.64204440287326,-0.786261679816277,7.84721195794549,0.919343485121013,"Post",0.111720226,0.342,0.485,0.173,2346.10768025885,802.368826648529,1137.86222492554,405.876628684782,NA,3.82199403765778,85.3042050690664,89.1261991067242,0.0427668901663744,-3.15199107001641
"1404",2008,"Chum","LITTLE ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",2231,"NONE",7.71020519443253,0.420401452744341,6.44187923119669,1.07818242782856,"Post",0.111720226,0.342,0.485,0.173,2511.5960818894,858.965860006174,1218.12409971636,434.506122166866,2.69509682655456,239.14762692773,29.0190104002075,270.861734154492,0.121408217908782,-2.10859670982422
"1405",2008,"Chum","LORD CREEK","CM",25,"Southwest Vancouver Island",51,"NONE",3.93182563272433,-1.35969785526676,NA,0.677685659541364,"Post",0.111720226,0.342,0.485,0.173,57.4143434228415,19.6357054506118,27.8459565600781,9.93268141215157,168.636058575842,81.353873087287,447.165422005883,697.155353669012,13.6697128170394,2.61518264225179
"1406",2008,"Chum","MAMAT CREEK","CM",25,"Southwest Vancouver Island",NA,"NONE",NA,NA,NA,NA,"Post",0.111720226,0.342,0.485,0.173,NA,NA,NA,NA,57.3670610223756,1253.61404435175,9.93268141215157,1320.91378678628,NA,NA
"1407",2008,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",7,"NONE",1.94591014905531,-2.3525175153447,NA,0.347910536609705,"Post",0.111720226,0.342,0.485,0.173,7.88040007764491,2.69509682655456,3.82199403765778,1.36330921343257,883.991759109895,27.8459565600781,344.722472539378,1256.56018820935,179.508598315622,5.19022310826088
"1408",2008,"Chum","MOOYAH RIVER","CM",25,"Southwest Vancouver Island",438,"NONE",6.08221891037645,-0.226880991069296,4.43022389516306,0.942421812302929,"Post",0.111720226,0.342,0.485,0.173,493.087890572638,168.636058575842,239.14762692773,85.3042050690664,19.6357054506118,966.418492379181,343.164404866884,1329.21860269668,3.03474566825725,1.11012762141433
"1409",2008,"Chum","OWOSSITSA CREEK","CM",25,"Southwest Vancouver Island",149,"NONE",5.00394630594546,-1.15096589589029,NA,0.745187805149257,"Post",0.111720226,0.342,0.485,0.173,167.73994450987,57.3670610223756,81.353873087287,29.0190104002075,681.474483285938,962.050499193287,444.244045119956,2087.76902759918,14.0118726684509,2.63990501797243
"1410",2008,"Chum","PARK RIVER","CM",25,"Southwest Vancouver Island",2296,"NONE",7.73892375743946,-0.601415505222558,8.04955067463746,0.934256301948469,"Post",0.111720226,0.342,0.485,0.173,2584.77122546753,883.991759109895,1253.61404435175,447.165422005883,678.394372627019,1245.4240571282,892.383259421147,2816.20168917637,1.22656867995486,0.204220579850536
"1411",2008,"Chum","RANSOM RIVER","CM",25,"Southwest Vancouver Island",51,"NONE",3.93182563272433,-1.87865749352734,NA,0.523879956765049,"Post",0.111720226,0.342,0.485,0.173,57.4143434228415,19.6357054506118,27.8459565600781,9.93268141215157,878.216551624421,2501.76809722114,415.614551637872,3795.59920048343,74.4235137349692,4.30977193673225
"1412",2008,"Chum","SUCWOA RIVER","CM",25,"Southwest Vancouver Island",1770,"HIGH",7.47873482556787,-0.570956879964261,NA,0.917008328897493,"Post",0.111720226,0.342,0.485,0.173,1992.6154482045,681.474483285938,966.418492379181,344.722472539378,1764.13337989614,1165.16218233739,3.29311059,2932.58867282353,1.65682975865736,0.504905992464585
"1413",2008,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",1762,"NONE",7.47420480649612,-1.7414999126938,7.97758920203514,0.841411936855005,"Post",0.111720226,0.342,0.485,0.173,1983.60927668719,678.394372627019,962.050499193287,343.164404866884,821.619518266775,56.3332203,108.2022051,986.154943666775,0.559679309686025,-0.580391320560993
"1414",2008,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",2281,"HIGH",7.73236922228439,-0.111552174617409,NA,0.977854089196725,"Post",0.111720226,0.342,0.485,0.173,2567.88465387258,878.216551624421,1245.4240571282,444.244045119956,10.2296656,1850.948667,164.6555295,2025.8338621,0.888134091231916,-0.118632543750324
"1415",2008,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",4582,"NONE",8.42989086301344,-0.0401071824249328,NA,0.994145246089232,"Post",0.111720226,0.342,0.485,0.173,5158.28473653842,1764.13337989614,2501.76809722114,892.383259421147,336.117584,2816.661015,36.22421649,3189.00281549,0.695984900805325,-0.362427313128263
"1416",2008,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",2134,"HIGH",7.6657534318617,-1.33405300387764,8.62114344869594,0.886390825404758,"Post",0.111720226,0.342,0.485,0.173,2402.39625224203,821.619518266775,1165.16218233739,415.614551637872,511.48328,619.6654233,284.854066035,1416.002769335,0.66354394064433,-0.41016020186489
"1417",2009,"Chum","BRODICK CREEK","CM",25,"Southwest Vancouver Island",70,"NONE",4.24849524204936,-1.21537696172234,3.51408814089256,0.695367860833286,"Post",0,0.14613808,0.80476029,0.047044437,70,10.2296656,56.3332203,3.29311059,112.5263216,4872.82355595,181.59152682,5166.94140437,73.8134486338571,4.30154094581548
"1418",2009,"Chum","BURMAN RIVER","CM",25,"Southwest Vancouver Island",2300,"NONE",7.74066440191724,-0.595818580244635,7.74079376968871,0.929418213121212,"Post",0,0.14613808,0.80476029,0.047044437,2300,336.117584,1850.948667,108.2022051,884.8660744,3106.3747194,95.97065148,4087.21144528,1.77704845446957,0.574953816369453
"1419",2009,"Chum","CANTON CREEK","CM",25,"Southwest Vancouver Island",3500,"HIGH",8.1605182474775,0.320320032689733,NA,1.05339057460349,"Post",0,0.14613808,0.80476029,0.047044437,3500,511.48328,2816.661015,164.6555295,564.0929888,1641.7109916,48.92621448,2254.73019488,0.644208627108572,-0.439732650202386
"1420",2009,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",770,"NONE",6.64639051484773,-0.64052199943899,6.7685363604525,0.895182107776238,"Post",0,0.14613808,0.80476029,0.047044437,770,112.5263216,619.6654233,36.22421649,298.1216832,836.9507016,26.580106905,1161.652491705,1.50863959961688,0.411208317341783
"1421",2009,"Chum","CONUMA RIVER","CM",25,"Southwest Vancouver Island",6055,"HIGH",8.70863965598719,-0.553643042210951,8.67427371653357,0.936521438290915,"Post",0,0.14613808,0.80476029,0.047044437,6055,884.8660744,4872.82355595,284.854066035,151.9836032,454.68956385,147.24908781,753.92225486,0.124512345971924,-2.08335040356072
"1422",2009,"Chum","DESERTED CREEK","CM",25,"Southwest Vancouver Island",3860,"LOW",8.25842246245888,-0.194917055764783,6.84379055586438,0.973747756415717,"Post",0,0.14613808,0.80476029,0.047044437,3860,564.0929888,3106.3747194,181.59152682,82.5680152,2518.8997077,120.90420309,2722.37192599,0.705277701033679,-0.349163651553533
"1423",2009,"Chum","ESPINOSA CREEK","CM",25,"Southwest Vancouver Island",2040,"NONE",7.62070508683826,0.046711400133777,8.01346172884052,1.00702140646575,"Post",0,0.14613808,0.80476029,0.047044437,2040,298.1216832,1641.7109916,95.97065148,457.4121904,2068.2339453,230.5177413,2756.163877,1.35106072401961,0.300890005428805
"1424",2009,"Chum","HAMMOND CREEK","CM",25,"Southwest Vancouver Island",1040,"NONE",6.94697599213542,0.516870938654163,6.0839176781755,1.12358560467696,"Post",0,0.14613808,0.80476029,0.047044437,1040,151.9836032,836.9507016,48.92621448,375.5748656,3943.325421,10.114553955,4329.014840555,4.16251426976442,1.42611928347232
"1425",2009,"Chum","HOISS CREEK","CM",25,"Southwest Vancouver Island",565,"NONE",6.33682573114644,-0.147042009805315,5.33745129720699,0.974329724236248,"Post",0,0.14613808,0.80476029,0.047044437,565,82.5680152,454.68956385,26.580106905,716.076592,173.02346235,NA,889.10005435,1.57362841477876,0.453384045109882
"1426",2009,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",3130,"NONE",8.0487882835342,0.689303136123373,7.43181208495317,1.09954651981434,"Post",0,0.14613808,0.80476029,0.047044437,3130,457.4121904,2518.8997077,147.24908781,31.4196872,NA,3.057888405,34.477575605,0.0110151998738019,-4.50847915329083
"1427",2009,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",2570,"NONE",7.85166117788927,-0.540439005825717,7.75617280445969,0.944560535209153,"Post",0,0.14613808,0.80476029,0.047044437,2570,375.5748656,2068.2339453,120.90420309,NA,52.30941885,17.171219505,69.480638355,0.0270352678424125,-3.61061304895062
"1428",2009,"Chum","LITTLE ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",4900,"NONE",8.49699048409872,1.0120143050485,6.73665780256475,1.18820519018055,"Post",0,0.14613808,0.80476029,0.047044437,4900,716.076592,3943.325421,230.5177413,9.4989752,293.73750585,24.698329425,327.934810475,0.0669254715255102,-2.70417564401951
"1429",2009,"Chum","LORD CREEK","CM",25,"Southwest Vancouver Island",215,"NONE",5.37063802812766,-0.313530894124222,3.96087341501047,0.925677971056865,"Post",0,0.14613808,0.80476029,0.047044437,215,31.4196872,173.02346235,10.114553955,53.3403992,422.49915225,277.5621783,753.40172975,3.50419409186047,1.25396056305278
"1430",2009,"Chum","MAMAT CREEK","CM",25,"Southwest Vancouver Island",NA,"NONE",NA,NA,NA,NA,"Post",0,0.14613808,0.80476029,0.047044437,NA,NA,NA,NA,76.722492,4748.085711,10.34977614,4835.15797914,NA,NA
"1431",2009,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",65,"NONE",4.17438726989564,-0.915114137905432,NA,0.746341405224272,"Post",0,0.14613808,0.80476029,0.047044437,65,9.4989752,52.30941885,3.057888405,862.214672,177.0472638,116.434981575,1155.696917375,17.779952575,2.87807156275937
"1432",2009,"Chum","MOOYAH RIVER","CM",25,"Southwest Vancouver Island",365,"NONE",5.89989735358249,-0.338197972760727,4.90795222191761,0.914171626884164,"Post",0,0.14613808,0.80476029,0.047044437,365,53.3403992,293.73750585,17.171219505,32.1503776,1991.78171775,235.222185,2259.15428035,6.18946378178082,1.82284845641446
"1433",2009,"Chum","OWOSSITSA CREEK","CM",25,"Southwest Vancouver Island",525,"NONE",6.26339826259162,-0.303783446288183,5.60575587441741,0.932745421055123,"Post",0,0.14613808,0.80476029,0.047044437,525,76.722492,422.49915225,24.698329425,361.691748,4023.80145,380.354273145,4765.847471145,9.07780470694286,2.20583239101843
"1434",2009,"Chum","PARK RIVER","CM",25,"Southwest Vancouver Island",5900,"NONE",8.68270762989381,0.440850351251535,8.27442157802691,1.04819152836418,"Post",0,0.14613808,0.80476029,0.047044437,5900,862.214672,4748.085711,277.5621783,730.6904,6506.48694465,602.1687936,7839.34613825,1.32870273529661,0.28420307923919
"1435",2009,"Chum","RANSOM RIVER","CM",25,"Southwest Vancouver Island",220,"NONE",5.39362754635236,-1.11013390102872,4.24521095597571,0.718651748509002,"Post",0,0.14613808,0.80476029,0.047044437,220,32.1503776,177.0472638,10.34977614,1181.5263768,10300.931712,215.228299275,11697.686388075,53.1713017639773,3.97351881027047
"1436",2009,"Chum","SUCWOA RIVER","CM",25,"Southwest Vancouver Island",2475,"HIGH",7.81399567500279,-0.288145560772385,NA,0.958116484014054,"Post",0,0.14613808,0.80476029,0.047044437,2475,361.691748,1991.78171775,116.434981575,1870.567424,3681.77832675,44.0584479124931,5596.40419866249,2.26117341360101,0.815883888099518
"1437",2009,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",5000,"NONE",8.51719319141624,-0.452134224715618,7.82231070762011,0.958826819079019,"Post",0,0.14613808,0.80476029,0.047044437,5000,730.6904,4023.80145,235.222185,668.581716,87.7198140826878,928.374438156104,1684.67596823879,0.336935193647758,-1.08786467083836
"1438",2009,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",8085,"HIGH",8.99776577201121,0.694517556578524,NA,1.13787919340925,"Post",0,0.14613808,0.80476029,0.047044437,8085,1181.5263768,6506.48694465,380.354273145,66.4849347443617,1848.38179674235,956.21356733158,2871.08029881829,0.355111972642955,-1.03532212334421
"1439",2009,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",12800,"NONE",9.45720044990771,0.789825251048912,7.96463801836428,1.11529686699026,"Post",0,0.14613808,0.80476029,0.047044437,12800,1870.567424,10300.931712,602.1687936,1400.93255354191,1903.8091517946,371.107695878307,3675.84940121481,0.287175734469907,-1.24766093538484
"1440",2009,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",4575,"HIGH",8.42836197770962,-0.298596752705703,8.39955884629824,0.974571227295234,"Post",0,0.14613808,0.80476029,0.047044437,4575,668.581716,3681.77832675,215.228299275,1442.9422650562,738.870741696486,1838.35084311798,4020.16384987067,0.878724338769545,-0.129284038252872
"1441",2010,"Chum","BRODICK CREEK","CM",25,"Southwest Vancouver Island",182,"NONE",5.2040066870768,-0.591425723490625,3.57613304826144,0.851760162501476,"Post",0.082631531,0.335116389,0.442150503,0.222075994,198.39356392791,66.4849347443617,87.7198140826878,44.0584479124931,560.007719577508,3660.13334145017,418.797334552819,4638.9383955805,25.4886725031896,3.23823413791023
"1442",2010,"Chum","BURMAN RIVER","CM",25,"Southwest Vancouver Island",3835,"NONE",8.25192471380136,-0.0776197672835101,7.67198906757169,0.990805016738927,"Post",0.082631531,0.335116389,0.442150503,0.222075994,4180.43581133809,1400.93255354191,1848.38179674235,928.374438156104,2774.10216730045,833.820210785989,370.623537110038,3978.54591519648,1.03743048636153,0.0367469697807255
"1443",2010,"Chum","CANTON CREEK","CM",25,"Southwest Vancouver Island",3950,"HIGH",8.28147085789517,0.413991309263019,7.48755877483933,1.06900359523818,"Post",0.082631531,0.335116389,0.442150503,0.222075994,4305.79438195188,1442.9422650562,1903.8091517946,956.21356733158,631.972181910691,737.906787695577,98.7683887269075,1468.64735833318,0.371809457805867,-0.989373766132728
"1444",2010,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",1533,"NONE",7.33498187887181,-0.0737795559434452,6.61910157329997,0.987926382622345,"Post",0.082631531,0.335116389,0.442150503,0.222075994,1671.08425000816,560.007719577508,738.870741696486,371.107695878307,559.277115898999,196.646616185366,147.668424322092,903.592156406457,0.589427368823521,-0.528603774698048
"1445",2010,"Chum","CONUMA RIVER","CM",25,"Southwest Vancouver Island",7594,"HIGH",8.93511374079175,-0.341226329109368,8.65316640255621,0.960876313910434,"Post",0.082631531,0.335116389,0.442150503,0.222075994,8278.02595861838,2774.10216730045,3660.13334145017,1838.35084311798,149.043150415932,294.005970277141,1594.09274452619,2037.14186521926,0.26825676392142,-1.31581068279791
"1446",2010,"Chum","DESERTED CREEK","CM",25,"Southwest Vancouver Island",1730,"LOW",7.45587668749182,-0.897508091895406,6.67605629755581,0.879119859702087,"Post",0.082631531,0.335116389,0.442150503,0.222075994,1885.82893184222,631.972181910691,833.820210785989,418.797334552819,222.834121945388,3173.81854799176,298.968039406203,3695.62070934335,2.13619694181696,0.759027118072847
"1447",2010,"Chum","ESPINOSA CREEK","CM",25,"Southwest Vancouver Island",1531,"NONE",7.33367639565768,-0.205617868096523,7.69018962079356,0.969092627829781,"Post",0.082631531,0.335116389,0.442150503,0.222075994,1668.90410095401,559.277115898999,737.906787695577,370.623537110038,2405.51261149243,595.241595561096,1193.45136378347,4194.20557083699,2.73952029447223,1.00778283006243
"1448",2010,"Chum","HAMMOND CREEK","CM",25,"Southwest Vancouver Island",408,"NONE",6.01126717440416,-0.116073106190267,5.6206294955279,0.972246524340082,"Post",0.082631531,0.335116389,0.442150503,0.222075994,444.750407047182,149.043150415932,196.646616185366,98.7683887269075,451.147771479597,2376.14661223984,162.193187370167,2989.4875710896,7.32717541933727,1.9915900963867
"1449",2010,"Chum","HOISS CREEK","CM",25,"Southwest Vancouver Island",610,"NONE",6.41345895716736,-0.0795484720886217,5.70185927209852,0.986112599944712,"Post",0.082631531,0.335116389,0.442150503,0.222075994,664.94546151662,222.834121945388,294.005970277141,147.668424322092,1800.93806752584,322.9245903044,NA,2123.86265783024,3.48174206201679,1.2475327610653
"1450",2010,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",6585,"NONE",8.79254961417738,1.39286270210337,7.58229156827163,1.20115189864562,"Post",0.082631531,0.335116389,0.442150503,0.222075994,7178.14076079827,2405.51261149243,3173.81854799176,1594.09274452619,244.752232300672,NA,19.3663507307662,264.118583031438,0.0401091242264903,-3.21615143373198
"1451",2010,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",1235,"NONE",7.11882624906208,-1.39985229364213,7.39977457230776,0.856399961680806,"Post",0.082631531,0.335116389,0.442150503,0.222075994,1346.24204093939,451.147771479597,595.241595561096,298.968039406203,NA,38.5581600363463,105.304532098541,143.862692134887,0.11648800982582,-2.14996693122305
"1452",2010,"Chum","LITTLE ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",4930,"NONE",8.50309426703674,1.01660396436374,8.24120470687693,1.18905873315912,"Post",0.082631531,0.335116389,0.442150503,0.222075994,5374.06741848678,1800.93806752584,2376.14661223984,1193.45136378347,29.2241471403788,209.659995197633,261.929893633613,500.814035971624,0.101584997154488,-2.28685942054371
"1453",2010,"Chum","LORD CREEK","CM",25,"Southwest Vancouver Island",670,"NONE",6.50727771238501,0.512924930271273,4.5017414876433,1.12158808662145,"Post",0.082631531,0.335116389,0.442150503,0.222075994,730.349933141205,244.752232300672,322.9245903044,162.193187370167,158.90630007581,521.499114491584,2370.92548821405,3051.33090278144,4.554225228032,1.51605542360611
"1454",2010,"Chum","MAMAT CREEK","CM",25,"Southwest Vancouver Island",NA,"NONE",NA,NA,NA,NA,"Post",0.082631531,0.335116389,0.442150503,0.222075994,NA,NA,NA,NA,395.256590073623,4720.4827424497,24.2079384134577,5139.94727093678,NA,NA
"1455",2010,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",80,"NONE",4.38202663467388,-0.781183427363047,NA,0.783465381815055,"Post",0.082631531,0.335116389,0.442150503,0.222075994,87.2059621661141,29.2241471403788,38.5581600363463,19.3663507307662,3577.76621366087,48.1977000454329,297.75764248553,3923.72155619183,49.0465194523979,3.89276922431726
"1456",2010,"Chum","MOOYAH RIVER","CM",25,"Southwest Vancouver Island",435,"NONE",6.07534603108868,-0.231077248447176,5.19137812403746,0.941356880006089,"Post",0.082631531,0.335116389,0.442150503,0.222075994,474.182419278245,158.90630007581,209.659995197633,105.304532098541,36.5301839254735,592.831710558824,628.196001829228,1257.55789631353,2.89093769267477,1.06158091063135
"1457",2010,"Chum","OWOSSITSA CREEK","CM",25,"Southwest Vancouver Island",1082,"NONE",6.98656645940643,0.182662583843335,5.78417823763247,1.04043964645036,"Post",0.082631531,0.335116389,0.442150503,0.222075994,1179.46063829669,395.256590073623,521.499114491584,261.929893633613,449.321262283324,1250.73031617898,1337.48859734354,3037.54017580585,2.80733842495919,1.03223685475765
"1458",2010,"Chum","PARK RIVER","CM",25,"Southwest Vancouver Island",9794,"NONE",9.18952523226226,1.0005533699469,8.28148909502105,1.10937542857976,"Post",0.082631531,0.335116389,0.442150503,0.222075994,10676.1899181865,3577.76621366087,4720.4827424497,2370.92548821405,947.958272866036,2662.92292751017,368.444822652827,3979.32602302903,0.406302432410561,-0.900657489271056
"1459",2010,"Chum","RANSOM RIVER","CM",25,"Southwest Vancouver Island",100,"NONE",4.60517018598809,-1.52465523765444,4.5300695267728,0.613596986054413,"Post",0.082631531,0.335116389,0.442150503,0.222075994,109.007452707643,36.5301839254735,48.1977000454329,24.2079384134577,2018.29266188241,733.568994691488,351.015106995137,3102.87676356903,31.0287676356903,3.43491476241832
"1460",2010,"Chum","SUCWOA RIVER","CM",25,"Southwest Vancouver Island",1230,"HIGH",7.11476944836646,-0.877982077329223,6.95590008778539,0.872380555603142,"Post",0.082631531,0.335116389,0.442150503,0.222075994,1340.791668304,449.321262283324,592.831710558824,297.75764248553,555.989399345706,698.866650658777,3.93881612122143,1258.7948661257,1.0234104602648,0.0231406384278842
"1461",2010,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",2595,"NONE",7.86134179559999,-1.26291246386431,7.69310591083994,0.88499405592498,"Post",0.082631531,0.335116389,0.442150503,0.222075994,2828.74339776333,947.958272866036,1250.73031617898,628.196001829228,529.687666919365,171.281222086886,27.3043723878336,728.273261394084,0.280644802078645,-1.27066545877508
"1462",2010,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",5525,"HIGH",8.61703852638595,0.451990651786212,NA,1.08973150629024,"Post",0.082631531,0.335116389,0.442150503,0.222075994,6022.66176209725,2018.29266188241,2662.92292751017,1337.48859734354,57.4940003867349,1187.34313229461,16.0938957351265,1260.93102841647,0.228222810573117,-1.47743288785944
"1463",2010,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",1522,"NONE",7.32778053842163,-0.930468876031195,7.97298882814748,0.864172301283261,"Post",0.082631531,0.335116389,0.442150503,0.222075994,1659.09343021032,555.989399345706,733.568994691488,368.444822652827,398.555694988588,699.850423278089,55.517702342103,1153.92382060878,0.758162825629947,-0.276857106869842
"1464",2010,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",1450,"HIGH",7.27931883541462,-1.8587469910337,7.97956065085879,0.841707405313787,"Post",0.082631531,0.335116389,0.442150503,0.222075994,1580.60806426082,529.687666919365,698.866650658777,351.015106995137,234.918924657112,2414.21270045542,149.710658001177,2798.84228311371,1.9302360573198,0.657642304929723
"1465",2011,"Chum","BRODICK CREEK","CM",25,"Southwest Vancouver Island",221,"NONE",5.39816270151775,-0.464641385897378,4.23252654308094,0.883538438040887,"Post",0.050336622,0.247058582,0.736015855,0.016925563,232.714038594842,57.4940003867349,171.281222086886,3.93881612122143,810.379236220268,6510.23649561013,9.58861119102773,7330.20434302143,33.1683454435359,3.50159597060349
"1466",2011,"Chum","BURMAN RIVER","CM",25,"Southwest Vancouver Island",1532,"NONE",7.33432935030054,-1.00766815377461,7.86180244499692,0.880629739936847,"Post",0.050336622,0.247058582,0.736015855,0.016925563,1613.20319967103,398.555694988588,1187.34313229461,27.3043723878336,2185.29232239174,416.965146980744,116.97036291211,2719.22783228459,1.77495289313615,0.573773883496989
"1467",2011,"Chum","CANTON CREEK","CM",25,"Southwest Vancouver Island",903,"HIGH",6.80572255341699,-0.728896199357035,7.7065921273461,0.87850841989746,"Post",0.050336622,0.247058582,0.736015855,0.016925563,950.863243670327,234.918924657112,699.850423278089,16.0938957351265,139.962770172233,5086.50977627253,12.9927463908164,5239.46529283558,5.80228714599732,1.75825217533934
"1468",2011,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",3115,"NONE",8.04398443122155,0.509762236702699,6.89263356735516,1.08341977829528,"Post",0.050336622,0.247058582,0.736015855,0.016925563,3280.1096390178,810.379236220268,2414.21270045542,55.517702342103,1707.38970379249,564.995524440451,6.43399375457437,2278.81922198752,0.73156315312601,-0.312571728515063
"1469",2011,"Chum","CONUMA RIVER","CM",25,"Southwest Vancouver Island",8400,"HIGH",9.03598698483141,-0.246614343118611,8.86547745198568,0.971724156894515,"Post",0.050336622,0.247058582,0.736015855,0.016925563,8845.23947600304,2185.29232239174,6510.23649561013,149.710658001177,189.652155121854,279.785163680388,12.7788740222433,482.216192824485,0.0574066896219625,-2.8575944385107
"1470",2011,"Chum","DESERTED CREEK","CM",25,"Southwest Vancouver Island",538,"LOW",6.28785856016178,-1.92005296335006,7.17200466429521,0.741399243432975,"Post",0.050336622,0.247058582,0.736015855,0.016925563,566.516528344004,139.962770172233,416.965146980744,9.58861119102773,93.9155390932638,555.695186589579,21.8862723839815,671.496998066824,1.24813568413908,0.221650985302795
"1471",2011,"Chum","ESPINOSA CREEK","CM",25,"Southwest Vancouver Island",6563,"NONE",8.78920309447372,1.07394754848705,7.74244839676759,1.16143002006422,"Post",0.050336622,0.247058582,0.736015855,0.016925563,6910.86984297714,1707.38970379249,5086.50977627253,116.97036291211,186.530308947009,951.734573405862,224.476873514859,1362.74175586773,0.20764006641288,-1.57194914817689
"1472",2011,"Chum","HAMMOND CREEK","CM",25,"Southwest Vancouver Island",729,"NONE",6.59167373200866,0.276532870437317,6.08015038075348,1.0661199526811,"Post",0.050336622,0.247058582,0.736015855,0.016925563,767.640425953121,189.652155121854,564.995524440451,12.9927463908164,319.468925225839,9761.479602644,1.21194342191429,10082.1604712918,13.8301241032809,2.6268491191202
"1473",2011,"Chum","HOISS CREEK","CM",25,"Southwest Vancouver Island",361,"NONE",5.88887795833288,-0.541565135991456,6.11555213553242,0.905454730907574,"Post",0.050336622,0.247058582,0.736015855,0.016925563,380.134696528226,93.9155390932638,279.785163680388,6.43399375457437,3276.63771434808,52.7019144882725,43.2200411491492,3372.55966998551,9.34227055397647,2.23454932269422
"1474",2011,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",717,"NONE",6.57507584059962,-0.704752246984187,7.69108939036497,0.898222378744468,"Post",0.050336622,0.247058582,0.736015855,0.016925563,755.004369558831,186.530308947009,555.695186589579,12.7788740222433,17.6904616574569,1879.44327403031,2.40606414644748,1899.53979983421,2.64928842375762,0.97429108460361
"1475",2011,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",1228,"NONE",7.11314210870709,-1.40651822284219,7.43141848463292,0.855716155472888,"Post",0.050336622,0.247058582,0.736015855,0.016925563,1293.08977101568,319.468925225839,951.734573405862,21.8862723839815,630.873081166662,104.628800822306,5.02600066146807,740.527882650435,0.603035735057358,-0.505778821892544
"1476",2011,"Chum","LITTLE ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",12595,"NONE",9.44105518878671,1.72189134524726,8.53783628358867,1.32022164754575,"Post",0.050336622,0.247058582,0.736015855,0.016925563,13262.5941905069,3276.63771434808,9761.479602644,224.476873514859,35.12076946701,218.557939495483,9.57078849364664,263.24949745614,0.0209011113502294,-3.86795294677297
"1477",2011,"Chum","LORD CREEK","CM",25,"Southwest Vancouver Island",68,"NONE",4.21950770517611,-1.1505229270596,5.00731226960328,0.727270263035754,"Post",0.050336622,0.247058582,0.736015855,0.016925563,71.6043195676437,17.6904616574569,52.7019144882725,1.21194342191429,73.3633851088654,416.190118826505,130.248272461024,619.801776396394,9.11473200582932,2.20989200625345
